ID,sample_name,sample_measured_value,uncertainty,uncertainty_unit,number_of_measurements
mccoy2015b_er-BHVO-2,BHVO-2,2.53,0.01,ppm,
mccoy2015b_tm-BHVO-2,BHVO-2,0.334,0.01,ppm,
mccoy2015b_yb-BHVO-2,BHVO-2,1.97,0.01,ppm,
mccoy2015b_lu-BHVO-2,BHVO-2,0.275,0.005,ppm,
mccoy2015b_hf-BHVO-2,BHVO-2,4.34,0.14,ppm,
mccoy2015b_ta-BHVO-2,BHVO-2,1.09,0.06,ppm,
mccoy2015b_w-BHVO-2,BHVO-2,0.103,0.11,ppm,
mccoy2015b_tl-BHVO-2,BHVO-2,0.0188,0.0037,ppm,
mccoy2015b_pb-BHVO-2,BHVO-2,1.39,0.3,ppm,
mccoy2015b_th-BHVO-2,BHVO-2,1.19,0.06,ppm,
mccoy2015b_u-BHVO-2,BHVO-2,0.424,0.001,ppm,
quintus2022a_tio2-BHVO-2,BHVO-2,2.8,0.05,%,9
quintus2022a_al2o3-BHVO-2,BHVO-2,13.4,0.12,%,9
quintus2022a_cao-BHVO-2,BHVO-2,11.7,0.17,%,9
quintus2022a_mgo-BHVO-2,BHVO-2,5.5,0.21,%,9
quintus2022a_mno-BHVO-2,BHVO-2,1641,,,9
quintus2022a_k2o-BHVO-2,BHVO-2,0.6,0.03,%,9
quintus2022a_na2o-BHVO-2,BHVO-2,2.2,0.09,%,9
quintus2022a_v-BHVO-2,BHVO-2,377,10.55,ppm,9
quintus2022a_cr-BHVO-2,BHVO-2,280,6.58,ppm,9
quintus2022a_fe-BHVO-2,BHVO-2,8.8,,,9
quintus2022a_ni-BHVO-2,BHVO-2,115,1.93,ppm,9
quintus2022a_cu-BHVO-2,BHVO-2,126,3.59,ppm,12
quintus2022a_zn-BHVO-2,BHVO-2,121,3.67,ppm,12
quintus2022a_rb-BHVO-2,BHVO-2,12,0.60,ppm,12
quintus2022a_sr-BHVO-2,BHVO-2,404,5.30,ppm,12
quintus2022a_y-BHVO-2,BHVO-2,28,0.76,ppm,12
quintus2022a_zr-BHVO-2,BHVO-2,178,2.56,ppm,12
quintus2022a_nb-BHVO-2,BHVO-2,19,0.69,ppm,12
quintus2022a_mo-BHVO-2,BHVO-2,3,0.83,ppm,12
quintus2022a_ba-BHVO-2,BHVO-2,129,6.45,ppm,9
quintus2022a_la-BHVO-2,BHVO-2,18,4.83,ppm,9
quintus2022a_ce-BHVO-2,BHVO-2,51,5.79,ppm,9
quintus2022a_pb-BHVO-2,BHVO-2,2,0.85,ppm,12
quintus2022b_pb206pb204-BCR-2,BCR-2,18.7465,4,2sigma,
quintus2022b_pb207pb204-BCR-2,BCR-2,15.6079,4,2sigma,
quintus2022b_pb208pb204-BCR-2,BCR-2,38.684,10,2sigma,
weisler2025a_li-BHVO-2,BHVO-2,"4,65",,,
weisler2025a_be-BHVO-2,BHVO-2,"1,31",,,
weisler2025a_mg-BHVO-2,BHVO-2,42357,,,
weisler2025a_p-BHVO-2,BHVO-2,1240,,,
weisler2025a_ca-BHVO-2,BHVO-2,81669,,,
weisler2025a_sc-BHVO-2,BHVO-2,"31,7",,,
weisler2025a_ti-BHVO-2,BHVO-2,16197,,,
weisler2025a_v-BHVO-2,BHVO-2,308,,,
weisler2025a_cr-BHVO-2,BHVO-2,297,,,
weisler2025a_mn-BHVO-2,BHVO-2,1282,,,
weisler2025a_fe-BHVO-2,BHVO-2,85790,,,
weisler2025a_co-BHVO-2,BHVO-2,"45,3",,,
weisler2025a_ni-BHVO-2,BHVO-2,116,,,
weisler2025a_zn-BHVO-2,BHVO-2,138,,,
weisler2025a_ga-BHVO-2,BHVO-2,"20,7",,,
weisler2025a_rb-BHVO-2,BHVO-2,"9,11",,,
weisler2025a_sr-BHVO-2,BHVO-2,386,,,
weisler2025a_y-BHVO-2,BHVO-2,"23,9",,,
weisler2025a_zr-BHVO-2,BHVO-2,168,,,
weisler2025a_nb-BHVO-2,BHVO-2,"18,2",,,
weisler2025a_mo-BHVO-2,BHVO-2,"5,5",,,
weisler2025a_cd-BHVO-2,BHVO-2,"0,883",,,
weisler2025a_sn-BHVO-2,BHVO-2,"1,88",,,
weisler2025a_sb-BHVO-2,BHVO-2,"0,086",,,
weisler2025a_cs-BHVO-2,BHVO-2,"0,114",,,
weisler2025a_ba-BHVO-2,BHVO-2,"125,8",,,
weisler2025a_la-BHVO-2,BHVO-2,"14,7",,,
weisler2025a_ce-BHVO-2,BHVO-2,"36,4",,,
weisler2025a_pr-BHVO-2,BHVO-2,"5,18",,,
weisler2025a_nd-BHVO-2,BHVO-2,"23,8",,,
weisler2025a_sm-BHVO-2,BHVO-2,"5,87",,,
weisler2025a_eu-BHVO-2,BHVO-2,"1,98",,,
weisler2025a_gd-BHVO-2,BHVO-2,"6,04",,,
weisler2025a_tb-BHVO-2,BHVO-2,"0,916",,,
weisler2025a_dy-BHVO-2,BHVO-2,"5,21",,,
weisler2025a_ho-BHVO-2,BHVO-2,"0,98",,,
weisler2025a_er-BHVO-2,BHVO-2,"2,4",,,
weisler2025a_tm-BHVO-2,BHVO-2,"0,31",,,
weisler2025a_yb-BHVO-2,BHVO-2,"1,88",,,
weisler2025a_lu-BHVO-2,BHVO-2,"0,26",,,
weisler2025a_hf-BHVO-2,BHVO-2,"4,31",,,
weisler2025a_ta-BHVO-2,BHVO-2,"1,23",,,
weisler2025a_w-BHVO-2,BHVO-2,"0,19",,,
weisler2025a_tl-BHVO-2,BHVO-2,"0,02",,,
weisler2025a_pb-BHVO-2,BHVO-2,"1,46",,,
weisler2025a_th-BHVO-2,BHVO-2,"1,13",,,
weisler2025a_u-BHVO-2,BHVO-2,"0,4",,,
