Source_ID,Sample_ID,scope
mccoy2020,mccoy2020_TOSP-451,sample
mccoy2020,mccoy2020_TOSP-451,artefact
mccoy2020,mccoy2020_TOSP-452,sample
mccoy2020,mccoy2020_TOSP-452,artefact
mccoy2020,mccoy2020_TOSP-453,sample
mccoy2020,mccoy2020_TOSP-453,artefact
mccoy2020,mccoy2020_TOSP-454,sample
mccoy2020,mccoy2020_TOSP-454,artefact
mccoy2020,mccoy2020_TOSP-455,sample
mccoy2020,mccoy2020_TOSP-455,artefact
mccoy2020,mccoy2020_TOSP-456,sample
mccoy2020,mccoy2020_TOSP-456,artefact
mccoy2020,mccoy2020_TOSP-457,sample
mccoy2020,mccoy2020_TOSP-457,artefact
mccoy2020,mccoy2020_TOSP-458,sample
mccoy2020,mccoy2020_TOSP-458,artefact
mccoy2020,mccoy2020_TOSP-459,sample
mccoy2020,mccoy2020_TOSP-459,artefact
mccoy2020,mccoy2020_TOSP-460,sample
mccoy2020,mccoy2020_TOSP-460,artefact
mccoy2020,mccoy2020_TOSP-461,sample
mccoy2020,mccoy2020_TOSP-461,artefact
mccoy2020,mccoy2020_TOSP-462,sample
mccoy2020,mccoy2020_TOSP-462,artefact
mccoy2020,mccoy2020_TOSP-463,sample
mccoy2020,mccoy2020_TOSP-463,artefact
mccoy2020,mccoy2020_TOSP-464,sample
mccoy2020,mccoy2020_TOSP-464,artefact
mccoy2020,mccoy2020_TOSP-465,sample
mccoy2020,mccoy2020_TOSP-465,artefact
mccoy2020,mccoy2020_TOSP-466,sample
mccoy2020,mccoy2020_TOSP-466,artefact
mccoy2020,mccoy2020_TOSP-467,sample
mccoy2020,mccoy2020_TOSP-467,artefact
mccoy2020,mccoy2020_TOSP-468,sample
mccoy2020,mccoy2020_TOSP-468,artefact
mccoy2020,mccoy2020_TOSP-469,sample
mccoy2020,mccoy2020_TOSP-469,artefact
mccoy2020,mccoy2020_TOSP-470,sample
mccoy2020,mccoy2020_TOSP-470,artefact
mccoy2020,mccoy2020_TOSP-471,sample
mccoy2020,mccoy2020_TOSP-471,artefact
mccoy2020,mccoy2020_TOSP-472,sample
mccoy2020,mccoy2020_TOSP-472,artefact
mccoy2020,mccoy2020_TOSP-473,sample
mccoy2020,mccoy2020_TOSP-473,artefact
mccoy2020,mccoy2020_TOSP-474,sample
mccoy2020,mccoy2020_TOSP-474,artefact
mccoy2020,mccoy2020_TOSP-475,sample
mccoy2020,mccoy2020_TOSP-475,artefact
mccoy2020,mccoy2020_TOSP-476,sample
mccoy2020,mccoy2020_TOSP-476,artefact
mccoy2020,mccoy2020_TOSP-477,sample
mccoy2020,mccoy2020_TOSP-477,artefact
mccoy2020,mccoy2020_TOSP-478,sample
mccoy2020,mccoy2020_TOSP-478,artefact
mccoy2020,mccoy2020_TOSP-479,sample
mccoy2020,mccoy2020_TOSP-479,artefact
mccoy2020,mccoy2020_TOSP-480,sample
mccoy2020,mccoy2020_TOSP-480,artefact
mccoy2020,mccoy2020_TOSP-481,sample
mccoy2020,mccoy2020_TOSP-481,artefact
mccoy2020,mccoy2020_TOSP-482,sample
mccoy2020,mccoy2020_TOSP-482,artefact
mccoy2020,mccoy2020_TOSP-483,sample
mccoy2020,mccoy2020_TOSP-483,artefact
mccoy2020,mccoy2020_TOSP-484,sample
mccoy2020,mccoy2020_TOSP-484,artefact
mccoy2020,mccoy2020_TOSP-485,sample
mccoy2020,mccoy2020_TOSP-485,artefact
mccoy2020,mccoy2020_TOSP-486,sample
mccoy2020,mccoy2020_TOSP-486,artefact
mccoy2020,mccoy2020_TOSP-487,sample
mccoy2020,mccoy2020_TOSP-487,artefact
mccoy2020,mccoy2020_TOSP-488,sample
mccoy2020,mccoy2020_TOSP-488,artefact
mccoy2020,mccoy2020_TOSP-489,sample
mccoy2020,mccoy2020_TOSP-489,artefact
mccoy2020,mccoy2020_TOSP-490,sample
mccoy2020,mccoy2020_TOSP-490,artefact
mccoy2020,mccoy2020_TOSP-491,sample
mccoy2020,mccoy2020_TOSP-491,artefact
mccoy2020,mccoy2020_TOSP-492,sample
mccoy2020,mccoy2020_TOSP-492,artefact
mccoy2020,mccoy2020_TOSP-493,sample
mccoy2020,mccoy2020_TOSP-493,artefact
mccoy2020,mccoy2020_TOSP-494,sample
mccoy2020,mccoy2020_TOSP-494,artefact
mccoy2020,mccoy2020_TOSP-495,sample
mccoy2020,mccoy2020_TOSP-495,artefact
mccoy2020,mccoy2020_TOSP-496,sample
mccoy2020,mccoy2020_TOSP-496,artefact
mccoy2020,mccoy2020_TOSP-497,sample
mccoy2020,mccoy2020_TOSP-497,artefact
mccoy2020,mccoy2020_TOSP-498,sample
mccoy2020,mccoy2020_TOSP-498,artefact
mccoy2020,mccoy2020_TOSP-499,sample
mccoy2020,mccoy2020_TOSP-499,artefact
mccoy2020,mccoy2020_TOSP-500,sample
mccoy2020,mccoy2020_TOSP-500,artefact
mccoy2020,mccoy2020_TOSP-501,sample
mccoy2020,mccoy2020_TOSP-501,artefact
mccoy2020,mccoy2020_TOSP-502,sample
mccoy2020,mccoy2020_TOSP-502,artefact
mccoy2020,mccoy2020_TOSP-503,sample
mccoy2020,mccoy2020_TOSP-503,artefact
mccoy2020,mccoy2020_TOSP-504,sample
mccoy2020,mccoy2020_TOSP-504,artefact
mccoy2020,mccoy2020_TOSP-505,sample
mccoy2020,mccoy2020_TOSP-505,artefact
mccoy2020,mccoy2020_TOSP-506,sample
mccoy2020,mccoy2020_TOSP-506,artefact
mccoy2020,mccoy2020_TOSP-507,sample
mccoy2020,mccoy2020_TOSP-507,artefact
mccoy2020,mccoy2020_TOSP-508,sample
mccoy2020,mccoy2020_TOSP-508,artefact
mccoy2020,mccoy2020_TOSP-509,sample
mccoy2020,mccoy2020_TOSP-509,artefact
mccoy2020,mccoy2020_TOSP-510,sample
mccoy2020,mccoy2020_TOSP-510,artefact
mccoy2020,mccoy2020_TOSP-511,sample
mccoy2020,mccoy2020_TOSP-511,artefact
mccoy2020,mccoy2020_TOSP-512,sample
mccoy2020,mccoy2020_TOSP-512,artefact
mccoy2020,mccoy2020_TOSP-513,sample
mccoy2020,mccoy2020_TOSP-513,artefact
mccoy2020,mccoy2020_TOSP-514,sample
mccoy2020,mccoy2020_TOSP-514,artefact
mccoy2020,mccoy2020_TOSP-515,sample
mccoy2020,mccoy2020_TOSP-515,artefact
mccoy2020,mccoy2020_TOSP-516,sample
mccoy2020,mccoy2020_TOSP-516,artefact
mccoy2020,mccoy2020_TOSP-517,sample
mccoy2020,mccoy2020_TOSP-517,artefact
mccoy2020,mccoy2020_TOSP-518,sample
mccoy2020,mccoy2020_TOSP-518,artefact
mccoy2020,mccoy2020_TOSP-519,sample
mccoy2020,mccoy2020_TOSP-519,artefact
mccoy2020,mccoy2020_TOSP-520,sample
mccoy2020,mccoy2020_TOSP-520,artefact
mccoy2020,mccoy2020_TOSP-521,sample
mccoy2020,mccoy2020_TOSP-521,artefact
mccoy2020,mccoy2020_TOSP-522,sample
mccoy2020,mccoy2020_TOSP-522,artefact
mccoy2020,mccoy2020_TOSP-523,sample
mccoy2020,mccoy2020_TOSP-523,artefact
mccoy2020,mccoy2020_TOSP-524,sample
mccoy2020,mccoy2020_TOSP-524,artefact
mccoy2020,mccoy2020_TOSP-525,sample
mccoy2020,mccoy2020_TOSP-525,artefact
mccoy2020,mccoy2020_TOSP-526,sample
mccoy2020,mccoy2020_TOSP-526,artefact
mccoy2020,mccoy2020_TOSP-527,sample
mccoy2020,mccoy2020_TOSP-527,artefact
mccoy2020,mccoy2020_TOSP-528,sample
mccoy2020,mccoy2020_TOSP-528,artefact
mccoy2020,mccoy2020_TOSP-529,sample
mccoy2020,mccoy2020_TOSP-529,artefact
mccoy2020,mccoy2020_TOSP-530,sample
mccoy2020,mccoy2020_TOSP-530,artefact
mccoy2020,mccoy2020_TOSP-531,sample
mccoy2020,mccoy2020_TOSP-531,artefact
mccoy2020,mccoy2020_TOSP-532,sample
mccoy2020,mccoy2020_TOSP-532,artefact
mccoy2020,mccoy2020_TOSP-533,sample
mccoy2020,mccoy2020_TOSP-533,artefact
mccoy2020,mccoy2020_TOSP-534,sample
mccoy2020,mccoy2020_TOSP-534,artefact
mccoy2020,mccoy2020_TOSP-535,sample
mccoy2020,mccoy2020_TOSP-535,artefact
mccoy2020,mccoy2020_TOSP-536,sample
mccoy2020,mccoy2020_TOSP-536,artefact
mccoy2020,mccoy2020_TOSP-537,sample
mccoy2020,mccoy2020_TOSP-537,artefact
mccoy2020,mccoy2020_TOSP-538,sample
mccoy2020,mccoy2020_TOSP-538,artefact
mccoy2020,mccoy2020_TOSP-539,sample
mccoy2020,mccoy2020_TOSP-539,artefact
mccoy2020,mccoy2020_TOSP-540,sample
mccoy2020,mccoy2020_TOSP-540,artefact
mccoy2020,mccoy2020_TOSP-541,sample
mccoy2020,mccoy2020_TOSP-541,artefact
mccoy2020,mccoy2020_TOSP-542,sample
mccoy2020,mccoy2020_TOSP-542,artefact
mccoy2020,mccoy2020_TOSP-543,sample
mccoy2020,mccoy2020_TOSP-543,artefact
mccoy2020,mccoy2020_TOSP-544,sample
mccoy2020,mccoy2020_TOSP-544,artefact
mccoy2020,mccoy2020_TOSP-545,sample
mccoy2020,mccoy2020_TOSP-545,artefact
mccoy2020,mccoy2020_TOSP-546,sample
mccoy2020,mccoy2020_TOSP-546,artefact
mccoy2020,mccoy2020_TOSP-547,sample
mccoy2020,mccoy2020_TOSP-547,artefact
mccoy2020,mccoy2020_TOSP-548,sample
mccoy2020,mccoy2020_TOSP-548,artefact
mccoy2020,mccoy2020_TOSP-549,sample
mccoy2020,mccoy2020_TOSP-549,artefact
mccoy2020,mccoy2020_TOSP-550,sample
mccoy2020,mccoy2020_TOSP-550,artefact
mccoy2020,mccoy2020_TOSP-551,sample
mccoy2020,mccoy2020_TOSP-551,artefact
mccoy2020,mccoy2020_TOSP-552,sample
mccoy2020,mccoy2020_TOSP-552,artefact
mccoy2020,mccoy2020_TOSP-553,sample
mccoy2020,mccoy2020_TOSP-553,artefact
mccoy2020,mccoy2020_TOSP-554,sample
mccoy2020,mccoy2020_TOSP-554,artefact
mccoy2020,mccoy2020_TOSP-555,sample
mccoy2020,mccoy2020_TOSP-555,artefact
mccoy2020,mccoy2020_TOSP-556,sample
mccoy2020,mccoy2020_TOSP-556,artefact
mccoy2020,mccoy2020_TOSP-557,sample
mccoy2020,mccoy2020_TOSP-557,artefact
mccoy2020,mccoy2020_TOSP-558,sample
mccoy2020,mccoy2020_TOSP-558,artefact
mccoy2020,mccoy2020_TOSP-559,sample
mccoy2020,mccoy2020_TOSP-559,artefact
mccoy2020,mccoy2020_TOSP-560,sample
mccoy2020,mccoy2020_TOSP-560,artefact
mccoy2020,mccoy2020_TOSP-561,sample
mccoy2020,mccoy2020_TOSP-561,artefact
mccoy2020,mccoy2020_TOSP-562,sample
mccoy2020,mccoy2020_TOSP-562,artefact
mccoy2020,mccoy2020_TOSP-563,sample
mccoy2020,mccoy2020_TOSP-563,artefact
mccoy2020,mccoy2020_TOSP-564,sample
mccoy2020,mccoy2020_TOSP-564,artefact
mccoy2020,mccoy2020_TOSP-565,sample
mccoy2020,mccoy2020_TOSP-565,artefact
mccoy2020,mccoy2020_TOSP-566,sample
mccoy2020,mccoy2020_TOSP-566,artefact
mccoy2020,mccoy2020_TOSP-567,sample
mccoy2020,mccoy2020_TOSP-567,artefact
mccoy2020,mccoy2020_TOSP-568,sample
mccoy2020,mccoy2020_TOSP-568,artefact
mccoy2020,mccoy2020_TOSP-569,sample
mccoy2020,mccoy2020_TOSP-569,artefact
mccoy2020,mccoy2020_TOSP-570,sample
mccoy2020,mccoy2020_TOSP-570,artefact
mccoy2020,mccoy2020_TOSP-571,sample
mccoy2020,mccoy2020_TOSP-571,artefact
mccoy2020,mccoy2020_TOSP-572,sample
mccoy2020,mccoy2020_TOSP-572,artefact
mccoy2020,mccoy2020_TOSP-573,sample
mccoy2020,mccoy2020_TOSP-573,artefact
reepmeyer2011,reepmeyer2011_ANU9456,sample
reepmeyer2011,reepmeyer2011_ANU9456,artefact
reepmeyer2011,reepmeyer2011_ANU9456,sample
reepmeyer2011,reepmeyer2011_ANU9456,artefact
reepmeyer2011,reepmeyer2011_ANU9457,sample
reepmeyer2011,reepmeyer2011_ANU9457,artefact
reepmeyer2011,reepmeyer2011_ANU9457,sample
reepmeyer2011,reepmeyer2011_ANU9457,artefact
reepmeyer2011,reepmeyer2011_ANU9458,sample
reepmeyer2011,reepmeyer2011_ANU9458,artefact
reepmeyer2011,reepmeyer2011_ANU9458,sample
reepmeyer2011,reepmeyer2011_ANU9458,artefact
reepmeyer2011,reepmeyer2011_ANU9459,sample
reepmeyer2011,reepmeyer2011_ANU9459,artefact
reepmeyer2011,reepmeyer2011_ANU9459,sample
reepmeyer2011,reepmeyer2011_ANU9459,artefact
reepmeyer2011,reepmeyer2011_ANU9460,sample
reepmeyer2011,reepmeyer2011_ANU9460,artefact
reepmeyer2011,reepmeyer2011_ANU9460,sample
reepmeyer2011,reepmeyer2011_ANU9460,artefact
reepmeyer2011,reepmeyer2011_ANU9461,sample
reepmeyer2011,reepmeyer2011_ANU9461,artefact
reepmeyer2011,reepmeyer2011_ANU9461,sample
reepmeyer2011,reepmeyer2011_ANU9461,artefact
reepmeyer2011,reepmeyer2011_ANU9462,sample
reepmeyer2011,reepmeyer2011_ANU9462,artefact
reepmeyer2011,reepmeyer2011_ANU9462,sample
reepmeyer2011,reepmeyer2011_ANU9462,artefact
reepmeyer2011,reepmeyer2011_ANU9487,sample
reepmeyer2011,reepmeyer2011_ANU9487,artefact
reepmeyer2011,reepmeyer2011_ANU9487,sample
reepmeyer2011,reepmeyer2011_ANU9487,artefact
reepmeyer2011,reepmeyer2011_ANU9488,sample
reepmeyer2011,reepmeyer2011_ANU9488,artefact
reepmeyer2011,reepmeyer2011_ANU9488,sample
reepmeyer2011,reepmeyer2011_ANU9488,artefact
reepmeyer2011,reepmeyer2011_ANU9489,sample
reepmeyer2011,reepmeyer2011_ANU9489,artefact
reepmeyer2011,reepmeyer2011_ANU9489,sample
reepmeyer2011,reepmeyer2011_ANU9489,artefact
reepmeyer2011,reepmeyer2011_ANU9490,sample
reepmeyer2011,reepmeyer2011_ANU9490,artefact
reepmeyer2011,reepmeyer2011_ANU9490,sample
reepmeyer2011,reepmeyer2011_ANU9490,artefact
reepmeyer2011,reepmeyer2011_ANU9491,sample
reepmeyer2011,reepmeyer2011_ANU9491,artefact
reepmeyer2011,reepmeyer2011_ANU9491,sample
reepmeyer2011,reepmeyer2011_ANU9491,artefact
reepmeyer2011,reepmeyer2011_ANU9492,sample
reepmeyer2011,reepmeyer2011_ANU9492,artefact
reepmeyer2011,reepmeyer2011_ANU9492,sample
reepmeyer2011,reepmeyer2011_ANU9492,artefact
reepmeyer2011,reepmeyer2011_ANU9493,sample
reepmeyer2011,reepmeyer2011_ANU9493,artefact
reepmeyer2011,reepmeyer2011_ANU9493,sample
reepmeyer2011,reepmeyer2011_ANU9493,artefact
reepmeyer2011,reepmeyer2011_ANU9494,sample
reepmeyer2011,reepmeyer2011_ANU9494,artefact
reepmeyer2011,reepmeyer2011_ANU9494,sample
reepmeyer2011,reepmeyer2011_ANU9494,artefact
reepmeyer2011,reepmeyer2011_ANU9495,sample
reepmeyer2011,reepmeyer2011_ANU9495,artefact
reepmeyer2011,reepmeyer2011_ANU9495,sample
reepmeyer2011,reepmeyer2011_ANU9495,artefact
mccoy2011,mccoy2011_10-00931,sample
mccoy2011,mccoy2011_10-00931,artefact
mccoy2011,mccoy2011_10-00935,sample
mccoy2011,mccoy2011_10-00935,artefact
mccoy2011,mccoy2011_10-00951,sample
mccoy2011,mccoy2011_10-00951,artefact
mccoy2011,mccoy2011_10-00938,sample
mccoy2011,mccoy2011_10-00938,artefact
mccoy2011,mccoy2011_10-00933,sample
mccoy2011,mccoy2011_10-00933,artefact
mccoy2011,mccoy2011_10-00942,sample
mccoy2011,mccoy2011_10-00942,artefact
mccoy2011,mccoy2011_10-00949,sample
mccoy2011,mccoy2011_10-00949,artefact
mccoy2011,mccoy2011_10-00964,sample
mccoy2011,mccoy2011_10-00964,artefact
mccoy2011,mccoy2011_10-00892,sample
mccoy2011,mccoy2011_10-00892,artefact
mccoy2011,mccoy2011_10-00914,sample
mccoy2011,mccoy2011_10-00914,artefact
mccoy2011,mccoy2011_10-00897,sample
mccoy2011,mccoy2011_10-00897,artefact
mccoy2011,mccoy2011_10-00894,sample
mccoy2011,mccoy2011_10-00894,artefact
mccoy2011,mccoy2011_10-00905,sample
mccoy2011,mccoy2011_10-00905,artefact
mccoy2011,mccoy2011_10-00895,sample
mccoy2011,mccoy2011_10-00895,artefact
mccoy2011,mccoy2011_10-00947,sample
mccoy2011,mccoy2011_10-00947,artefact
mccoy2011,mccoy2011_10-00917,sample
mccoy2011,mccoy2011_10-00917,artefact
mccoy2011,mccoy2011_10-00977,sample
mccoy2011,mccoy2011_10-00977,artefact
mccoy2011,mccoy2011_10-00987,sample
mccoy2011,mccoy2011_10-00987,artefact
mccoy2011,mccoy2011_10-00973,sample
mccoy2011,mccoy2011_10-00973,artefact
mccoy2011,mccoy2011_10-00985,sample
mccoy2011,mccoy2011_10-00985,artefact
mccoy2011,mccoy2011_10-00969,sample
mccoy2011,mccoy2011_10-00969,artefact
mccoy2011,mccoy2011_10-00975,sample
mccoy2011,mccoy2011_10-00975,artefact
mccoy2011,mccoy2011_10-00989,sample
mccoy2011,mccoy2011_10-00989,artefact
mccoy2011,mccoy2011_10-00976,sample
mccoy2011,mccoy2011_10-00976,artefact
mccoy2011,mccoy2011_10-00347,sample
mccoy2011,mccoy2011_10-00347,artefact
mccoy2011,mccoy2011_10-00318,sample
mccoy2011,mccoy2011_10-00318,artefact
mccoy2011,mccoy2011_10-00319,sample
mccoy2011,mccoy2011_10-00319,artefact
mccoy2011,mccoy2011_10-00346,sample
mccoy2011,mccoy2011_10-00346,artefact
mccoy2011,mccoy2011_10-00323,sample
mccoy2011,mccoy2011_10-00323,artefact
mccoy2011,mccoy2011_10-00396,sample
mccoy2011,mccoy2011_10-00396,artefact
mccoy2011,mccoy2011_10-00356,sample
mccoy2011,mccoy2011_10-00356,artefact
mccoy2011,mccoy2011_10-00403,sample
mccoy2011,mccoy2011_10-00403,artefact
mccoy2011,mccoy2011_10-00418,sample
mccoy2011,mccoy2011_10-00418,artefact
mccoy2011,mccoy2011_10-00397,sample
mccoy2011,mccoy2011_10-00397,artefact
mccoy2011,mccoy2011_10-00405,sample
mccoy2011,mccoy2011_10-00405,artefact
mccoy2011,mccoy2011_10-00385,sample
mccoy2011,mccoy2011_10-00385,artefact
mccoy2011,mccoy2011_10-00473,sample
mccoy2011,mccoy2011_10-00473,artefact
mccoy2011,mccoy2011_10-00433,sample
mccoy2011,mccoy2011_10-00433,artefact
mccoy2011,mccoy2011_10-00454,sample
mccoy2011,mccoy2011_10-00454,artefact
mccoy2011,mccoy2011_10-00393,sample
mccoy2011,mccoy2011_10-00393,artefact
mccoy2011,mccoy2011_10-00463,sample
mccoy2011,mccoy2011_10-00463,artefact
mccoy2011,mccoy2011_10-00398,sample
mccoy2011,mccoy2011_10-00398,artefact
mccoy2011,mccoy2011_10-00474,sample
mccoy2011,mccoy2011_10-00474,artefact
mccoy2011,mccoy2011_10-00395,sample
mccoy2011,mccoy2011_10-00395,artefact
mccoy2011,mccoy2011_10-00446,sample
mccoy2011,mccoy2011_10-00446,artefact
mccoy2011,mccoy2011_10-00368,sample
mccoy2011,mccoy2011_10-00368,artefact
mccoy2011,mccoy2011_10-00461,sample
mccoy2011,mccoy2011_10-00461,artefact
mccoy2011,mccoy2011_10-00428,sample
mccoy2011,mccoy2011_10-00428,artefact
mccoy2011,mccoy2011_10-00458,sample
mccoy2011,mccoy2011_10-00458,artefact
mccoy2011,mccoy2011_10-00422,sample
mccoy2011,mccoy2011_10-00422,artefact
mccoy2011,mccoy2011_10-00367,sample
mccoy2011,mccoy2011_10-00367,artefact
mccoy2011,mccoy2011_10-00459,sample
mccoy2011,mccoy2011_10-00459,artefact
mccoy2011,mccoy2011_10-00478,sample
mccoy2011,mccoy2011_10-00478,artefact
mccoy2011,mccoy2011_10-00456,sample
mccoy2011,mccoy2011_10-00456,artefact
mccoy2011,mccoy2011_10-00357,sample
mccoy2011,mccoy2011_10-00357,artefact
mccoy2011,mccoy2011_10-00447,sample
mccoy2011,mccoy2011_10-00447,artefact
mccoy2011,mccoy2011_10-00392,sample
mccoy2011,mccoy2011_10-00392,artefact
mccoy2011,mccoy2011_10-00472,sample
mccoy2011,mccoy2011_10-00472,artefact
mccoy2011,mccoy2011_10-00460,sample
mccoy2011,mccoy2011_10-00460,artefact
mccoy2011,mccoy2011_10-00482,sample
mccoy2011,mccoy2011_10-00482,artefact
mccoy2011,mccoy2011_10-00419,sample
mccoy2011,mccoy2011_10-00419,artefact
mccoy2011,mccoy2011_10-00416,sample
mccoy2011,mccoy2011_10-00416,artefact
mccoy2011,mccoy2011_10-00465,sample
mccoy2011,mccoy2011_10-00465,artefact
mccoy2011,mccoy2011_10-00399,sample
mccoy2011,mccoy2011_10-00399,artefact
mccoy2011,mccoy2011_10-00400,sample
mccoy2011,mccoy2011_10-00400,artefact
mccoy2011,mccoy2011_10-00448,sample
mccoy2011,mccoy2011_10-00448,artefact
mccoy2011,mccoy2011_10-00391,sample
mccoy2011,mccoy2011_10-00391,artefact
mccoy2011,mccoy2011_10-00476,sample
mccoy2011,mccoy2011_10-00476,artefact
mccoy2011,mccoy2011_10-00455,sample
mccoy2011,mccoy2011_10-00455,artefact
mccoy2011,mccoy2011_10-00475,sample
mccoy2011,mccoy2011_10-00475,artefact
mccoy2011,mccoy2011_10-00468,sample
mccoy2011,mccoy2011_10-00468,artefact
mccoy2011,mccoy2011_10-00477,sample
mccoy2011,mccoy2011_10-00477,artefact
mccoy2011,mccoy2011_10-00479,sample
mccoy2011,mccoy2011_10-00479,artefact
mccoy2011,mccoy2011_10-00424,sample
mccoy2011,mccoy2011_10-00424,artefact
mccoy2011,mccoy2011_10-00394,sample
mccoy2011,mccoy2011_10-00394,artefact
mccoy2011,mccoy2011_10-00434,sample
mccoy2011,mccoy2011_10-00434,artefact
mccoy2011,mccoy2011_10-00483,sample
mccoy2011,mccoy2011_10-00483,artefact
mccoy2011,mccoy2011_10-00488,sample
mccoy2011,mccoy2011_10-00488,artefact
mccoy2011,mccoy2011_10-00496,sample
mccoy2011,mccoy2011_10-00496,artefact
mccoy2011,mccoy2011_10-00485,sample
mccoy2011,mccoy2011_10-00485,artefact
mccoy2011,mccoy2011_10-01329,sample
mccoy2011,mccoy2011_10-01329,artefact
mccoy2011,mccoy2011_10-01246,sample
mccoy2011,mccoy2011_10-01246,artefact
mccoy2011,mccoy2011_10-01368,sample
mccoy2011,mccoy2011_10-01368,artefact
mccoy2011,mccoy2011_10-01239,sample
mccoy2011,mccoy2011_10-01239,artefact
mccoy2011,mccoy2011_10-01356,sample
mccoy2011,mccoy2011_10-01356,artefact
mccoy2011,mccoy2011_10-01382,sample
mccoy2011,mccoy2011_10-01382,artefact
mccoy2011,mccoy2011_10-01321,sample
mccoy2011,mccoy2011_10-01321,artefact
mccoy2011,mccoy2011_10-01229,sample
mccoy2011,mccoy2011_10-01229,artefact
mccoy2011,mccoy2011_10-01258,sample
mccoy2011,mccoy2011_10-01258,artefact
mccoy2011,mccoy2011_10-01289,sample
mccoy2011,mccoy2011_10-01289,artefact
mccoy2011,mccoy2011_10-01232,sample
mccoy2011,mccoy2011_10-01232,artefact
mccoy2011,mccoy2011_10-01249,sample
mccoy2011,mccoy2011_10-01249,artefact
mccoy2011,mccoy2011_10-01275,sample
mccoy2011,mccoy2011_10-01275,artefact
mccoy2011,mccoy2011_10-01378,sample
mccoy2011,mccoy2011_10-01378,artefact
mccoy2011,mccoy2011_10-01318,sample
mccoy2011,mccoy2011_10-01318,artefact
mccoy2011,mccoy2011_10-01365,sample
mccoy2011,mccoy2011_10-01365,artefact
mccoy2011,mccoy2011_10-01363,sample
mccoy2011,mccoy2011_10-01363,artefact
mccoy2011,mccoy2011_10-01379,sample
mccoy2011,mccoy2011_10-01379,artefact
mccoy2011,mccoy2011_10-01364,sample
mccoy2011,mccoy2011_10-01364,artefact
mccoy2011,mccoy2011_10-01324,sample
mccoy2011,mccoy2011_10-01324,artefact
mccoy2011,mccoy2011_10-01245,sample
mccoy2011,mccoy2011_10-01245,artefact
mccoy2011,mccoy2011_10-01327,sample
mccoy2011,mccoy2011_10-01327,artefact
mccoy2011,mccoy2011_10-01213,sample
mccoy2011,mccoy2011_10-01213,artefact
mccoy2011,mccoy2011_10-01341,sample
mccoy2011,mccoy2011_10-01341,artefact
mccoy2011,mccoy2011_10-01262,sample
mccoy2011,mccoy2011_10-01262,artefact
mccoy2011,mccoy2011_10-01284,sample
mccoy2011,mccoy2011_10-01284,artefact
mccoy2011,mccoy2011_10-01255,sample
mccoy2011,mccoy2011_10-01255,artefact
mccoy2011,mccoy2011_10-01242,sample
mccoy2011,mccoy2011_10-01242,artefact
mccoy2011,mccoy2011_10-01257,sample
mccoy2011,mccoy2011_10-01257,artefact
mccoy2011,mccoy2011_10-01337,sample
mccoy2011,mccoy2011_10-01337,artefact
mccoy2011,mccoy2011_10-01320,sample
mccoy2011,mccoy2011_10-01320,artefact
mccoy2011,mccoy2011_10-01380,sample
mccoy2011,mccoy2011_10-01380,artefact
mccoy2011,mccoy2011_10-01253,sample
mccoy2011,mccoy2011_10-01253,artefact
mccoy2011,mccoy2011_10-01330,sample
mccoy2011,mccoy2011_10-01330,artefact
mccoy2011,mccoy2011_10-01215,sample
mccoy2011,mccoy2011_10-01215,artefact
mccoy2011,mccoy2011_10-01251,sample
mccoy2011,mccoy2011_10-01251,artefact
mccoy2011,mccoy2011_10-01323,sample
mccoy2011,mccoy2011_10-01323,artefact
mccoy2011,mccoy2011_10-01238,sample
mccoy2011,mccoy2011_10-01238,artefact
mccoy2011,mccoy2011_10-01328,sample
mccoy2011,mccoy2011_10-01328,artefact
mccoy2011,mccoy2011_10-01235,sample
mccoy2011,mccoy2011_10-01235,artefact
mccoy2011,mccoy2011_10-01230,sample
mccoy2011,mccoy2011_10-01230,artefact
mccoy2011,mccoy2011_10-01360,sample
mccoy2011,mccoy2011_10-01360,artefact
mccoy2011,mccoy2011_10-01220,sample
mccoy2011,mccoy2011_10-01220,artefact
mccoy2011,mccoy2011_10-01234,sample
mccoy2011,mccoy2011_10-01234,artefact
mccoy2011,mccoy2011_10-01270,sample
mccoy2011,mccoy2011_10-01270,artefact
mccoy2011,mccoy2011_10-01271,sample
mccoy2011,mccoy2011_10-01271,artefact
mccoy2011,mccoy2011_10-01212,sample
mccoy2011,mccoy2011_10-01212,artefact
mccoy2011,mccoy2011_10-01231,sample
mccoy2011,mccoy2011_10-01231,artefact
mccoy2011,mccoy2011_10-01279,sample
mccoy2011,mccoy2011_10-01279,artefact
mccoy2011,mccoy2011_10-01370,sample
mccoy2011,mccoy2011_10-01370,artefact
mccoy2011,mccoy2011_10-01362,sample
mccoy2011,mccoy2011_10-01362,artefact
mccoy2011,mccoy2011_10-01367,sample
mccoy2011,mccoy2011_10-01367,artefact
mccoy2011,mccoy2011_10-01357,sample
mccoy2011,mccoy2011_10-01357,artefact
mccoy2011,mccoy2011_10-01267,sample
mccoy2011,mccoy2011_10-01267,artefact
mccoy2011,mccoy2011_10-01241,sample
mccoy2011,mccoy2011_10-01241,artefact
mccoy2011,mccoy2011_10-01243,sample
mccoy2011,mccoy2011_10-01243,artefact
mccoy2011,mccoy2011_10-01228,sample
mccoy2011,mccoy2011_10-01228,artefact
mccoy2011,mccoy2011_10-01281,sample
