Method ID,Parameter,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Technique,Instrument,Laboratory,Analyst,Analysis date,Analysis comment,Reference sample name,Reference sample measured value,Reference uncertainty,Reference uncertainty unit,Number of measurements,Detection limit,Unit,Blank value,Unit,Parameter,Reference sample name,Value used for fractionation correction,Reference sample accepted value,Citation,Reference sample name,Reference sample accepted value,Citation
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,149.6707039926,,,,,,,,,,,,,Rb,145,ANU in-house standard
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,69.2157846967,,,,,,,,,,,,,Sr,68,ANU in-house standard
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,40.9362415163,,,,,,,,,,,,,Y,39,ANU in-house standard
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,343.8202840783,,,,,,,,,,,,,Zr,321,ANU in-house standard
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,41.13453116,,,,,,,,,,,,,Nb,40,USGS
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,DNC-1,1797.3385194173,,,,,,,,,,,,,K,1942.6680000000001,USGS
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,DNC-1,89510.2206446861,,,,,,,,,,,,,Ca,82119.03,USGS
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,DNC-1,3034.8482562292,,,,,,,,,,,,,Ti,2877.6000000000004,USGS
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,DNC-1,1179.1152240371,,,,,,,,,,,,,Mn,1161.7499999999998,USGS
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,DNC-1,69499.2648473017,,,,,,,,,,,,,Fe,69730.18000000001,USGS
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,DNC-1,66.9592957598,,,,,,,,,,,,,Zn,70,USGS
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,7986.7383507906,,,,,,,,,,,,,K,6334.426,GSJ
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,40887.8690311889,,,,,,,,,,,,,Ca,40737.9,GSJ
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,4793.8287752499,,,,,,,,,,,,,Ti,5095.75,GSJ
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,1210.7596019578,,,,,,,,,,,,,Mn,1194.279,GSJ
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,48693.0285749678,,,,,,,,,,,,,Fe,49447.58,GSJ
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,89.4958875607,,,,,,,,,,,,,Zn,91,GSJ
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,12.8075987996,,,,,,,,,,,,,Rb,10.65,GSJ
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,263.1920466759,,,,,,,,,,,,,Sr,264,GSJ
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,26.3117280119,,,,,,,,,,,,,Y,29,GSJ
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,85.3259957996,,,,,,,,,,,,,Zr,84,GSJ
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-1,1.1739070751,,,,,,,,,,,,,Nb,1.4,GSJ
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,16630.590845723,,,,,,,,,,,,,K,15026.62,GSJ
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,45553.5592864263,,,,,,,,,,,,,Ca,44954.63,GSJ
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,3943.7265278347,,,,,,,,,,,,,Ti,3956.7000000000003,GSJ
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,881.3813582691,,,,,,,,,,,,,Mn,845.7539999999999,GSJ
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,44762.7965800681,,,,,,,,,,,,,Fe,43432.74,GSJ
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,68.2364546346,,,,,,,,,,,,,Zn,64.7,GSJ
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,71.5730710277,,,,,,,,,,,,,Rb,72.9,GSJ
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,250.0972482843,,,,,,,,,,,,,Sr,248,GSJ
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,17.561231191,,,,,,,,,,,,,Y,18.3,GSJ
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,115.8030323446,,,,,,,,,,,,,Zr,116,GSJ
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JA-2,8.6180299488,,,,,,,,,,,,,Nb,9.47,GSJ
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,95843.0300128904,,,,,,,,,,,,,K,107427.88,GSJ
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,1261.6216398698,,,,,,,,,,,,,Ca,643.2299999999999,GSJ
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,-1.6631838415,,,,,,,,,,,,,Ti,29.975,GSJ
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,-3.4015750154,,,,,,,,,,,,,Mn,7.745,GSJ
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,1008.6171743868,,,,,,,,,,,,,Fe,419.64,GSJ
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,3.7839988083,,,,,,,,,,,,,Zn,1.4,GSJ
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,220.8565470356,,,,,,,,,,,,,Rb,218,GSJ
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,203.4139565512,,,,,,,,,,,,,Sr,200,GSJ
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,7.6075321826,,,,,,,,,,,,,Y,2.67,GSJ
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,9.1335771438,,,,,,,,,,,,,Zr,6.73,GSJ
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JF-2,3.0014340528,,,,,,,,,,,,,Nb,0.7,GSJ
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,34405.6975596951,,,,,,,,,,,,,K,32875.92,GSJ
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,14103.3642494819,,,,,,,,,,,,,Ca,15223.11,GSJ
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,1454.039322568,,,,,,,,,,,,,Ti,1498.75,GSJ
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,429.5752657349,,,,,,,,,,,,,Mn,441.465,GSJ
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,13458.3860067736,,,,,,,,,,,,,Fe,13988,GSJ
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,40.1132719083,,,,,,,,,,,,,Zn,36.5,GSJ
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,179.5904396082,,,,,,,,,,,,,Rb,178,GSJ
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,193.0514019642,,,,,,,,,,,,,Sr,187,GSJ
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,34.0604485671,,,,,,,,,,,,,Y,32.1,GSJ
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,115.5010200632,,,,,,,,,,,,,Zr,118,GSJ
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-1a,9.5239398953,,,,,,,,,,,,,Nb,11.4,GSJ
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,38669.5690309951,,,,,,,,,,,,,K,39102.420000000006,GSJ
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,4676.4415772453,,,,,,,,,,,,,Ca,5002.900000000001,GSJ
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,293.4638132489,,,,,,,,,,,,,Ti,263.78,GSJ
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,134.2816314337,,,,,,,,,,,,,Mn,123.92,GSJ
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,7258.1378278751,,,,,,,,,,,,,Fe,6784.179999999999,GSJ
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,15.0905496631,,,,,,,,,,,,,Zn,13.6,GSJ
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,301.724809709,,,,,,,,,,,,,Rb,301,GSJ
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,14.5783152631,,,,,,,,,,,,,Sr,17.9,GSJ
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,80.2611627483,,,,,,,,,,,,,Y,86.5,GSJ
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,95.9110304415,,,,,,,,,,,,,Zr,97.6,GSJ
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-2,12.7175466507,,,,,,,,,,,,,Nb,14.7,GSJ
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-3,22271.3352174381,,,,,,,,,,,,,K,21917.280000000002,GSJ
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-3,26603.3412238802,,,,,,,,,,,,,Ca,26372.429999999997,GSJ
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,JG-3,2828.2689893078,,,,,,,,,,,,,Ti,2877.6000000000004,GSJ
