Source ID 1,Sample ID,Method ID,Note,SiO2 %,TiO2 %,Al2O3 %,Fe2O3 %,FeO %,FeOT %,CaO %,MgO %,MnO %,K2O %,Na2O %,P2O5 %,Li ppm,Be ppm,B ppm,C ppm,CO2 ppm,F ppm,Na ppm,Mg ppm,Al ppm,P ppm,S ppm,Cl ppm,K ppm,Ca ppm,Sc ppm,Ti ppm,V ppm,Cr ppm,Mn ppm,Fe ppm,Co ppm,Ni ppm,Cu ppm,Zn ppm,Ga ppm,Ge ppm,As ppm,Se ppm,Br ppm,Rb ppm,Sr ppm,Y ppm,Zr ppm,Nb ppm,Mo ppm,Ru ppm,Rh ppm,Pd ppm,Ag ppm,Cd ppm,In ppm,Sn ppm,Sb ppm,Te ppm,I ppm,Cs ppm,Ba ppm,La ppm,Ce ppm,Pr ppm,Nd ppm,Sm ppm,Eu ppm,Gd ppm,Tb ppm,Dy ppm,Ho ppm,Er ppm,Tm ppm,Yb ppm,Lu ppm,Hf ppm,Ta ppm,W ppm,Re ppm,Os ppm,Ir ppm,Pt ppm,Au ppm,Hg ppm,Tl ppm,Pb ppm,Bi ppm,Th ppm,U ppm,Nd143_Nd144,Nd143_Nd144 SD value,Nd143_Nd144 SD sigma,Sr87_Sr86,Sr87_Sr86 SD value,Sr87_Sr86 SD sigma,Pb206_Pb204,Pb206_Pb204 SD value,Pb206_Pb204 SD sigma,Pb207_Pb204,Pb207_Pb204 SD value,Pb207_Pb204 SD sigma,Pb208_Pb204,Pb208_Pb204 SD value,Pb208_Pb204 SD sigma,Pb207_Pb206,Pb207_Pb206 SD value,Pb207_Pb206 SD sigma,Pb208_Pb206,Pb208_Pb206 SD value,Pb208_Pb206 SD sigma,Age Ma,Age SD sigma 
johnson2013,johnson2013_Tula-8,johnson2013_A,,43.457,3.432,19.268,,,,6.694,3.7512,0.1197,1.719,,,,,,,,,,,,,,,,,,,162,,,68110,,,21.6,225.3,,,,,,63,1018.5,48,551.3,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-9,johnson2013_A,,36.065,2.5849,17.978,,,,5.205,3.6563,0.0829,1.277,,,,,,,,,,,,,,,,,,,128.9,,,47530,,,17.2,157,,,,,,53,646,30.6,353.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-10,johnson2013_A,,30.949,1.6094,15.252,,,,3.718,3.5888,0.0557,0.852,,,,,,,,,,,,,,,,,,,124.1,,,27720,,,14.4,95.9,,,,,,30.94,383.5,21.11,221.2,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-11,johnson2013_A,,44.16,3.532,18.927,,,,6.766,3.7629,0.1168,1.698,,,,,,,,,,,,,,,,,,,150,,,69900,,,13.2,232.5,,,,,,73.5,1025.4,47.9,569.7,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-12,johnson2013_A,,43.596,3.357,19.08,,,,6.609,3.6908,0.1172,1.705,,,,,,,,,,,,,,,,,,,208,,,68150,,,27,239.1,,,,,,64.6,1029.5,46.4,572.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-13,johnson2013_A,,41.786,3.375,19.351,,,,6.395,3.6943,0.1043,1.692,,,,,,,,,,,,,,,,,,,165,,,63670,,,20.4,222.4,,,,,,69.9,940.9,44.4,516.7,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-14,johnson2013_A,,45.717,3.932,19.023,,,,7.335,3.7841,0.1362,1.812,,,,,,,,,,,,,,,,,,,158,,,77750,,,18.1,273.3,,,,,,78.8,1219,55.1,667.2,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-15,johnson2013_A,,44.423,3.604,18.444,,,,7.323,3.9274,0.1441,1.743,,,,,,,,,,,,,,,,,,,156,,,77900,,,24.6,290.6,,,,,,78.6,1167.5,53.4,639.1,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-16,johnson2013_A,,46.8,3.842,18.996,,,,7.489,3.7612,0.1339,1.86,,,,,,,,,,,,,,,,,,,165,,,78120,,,28.7,266.9,,,,,,70.9,1194.7,54.3,648.7,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-17,johnson2013_A,,33.129,2.4524,18.452,,,,4.106,3.5754,0.0813,1.249,,,,,,,,,,,,,,,,,,,152.3,,,45450,,,17.6,141.5,,,,,,52.1,563.9,28.27,324.2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
johnson2013,johnson2013_Tula-18,johnson2013_A,,39.733,2.723,19.144,,,,5.404,3.6318,0.0956,1.406,,,,,,,,,,,,,,,,,,,150,,,58730,,,18.6,176.5,,,,,,55.9,746.8,37.1,431.4,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-001,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,20801,,,,85,,,,,,89,96,48,308,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-002,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,22750,,,,114,,,,,,98,98,44,315,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-003,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,23017,,,,97,,,,,,102,98,49,325,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-004,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,22697,,,,89,,,,,,95,114,43,311,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-005,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,24527,,,,95,,,,,,102,103,50,325,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-006,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,23450,,,,105,,,,,,102,101,43,305,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-007,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,22907,,,,106,,,,,,97,102,50,323,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-008,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,24642,,,,103,,,,,,101,111,48,313,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-009,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,23602,,,,103,,,,,,101,96,52,338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-010,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,26569,,,,130,,,,,,100,124,52,325,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-011,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,22577,,,,92,,,,,,102,115,49,324,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-012,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,23407,,,,82,,,,,,88,102,50,326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-013,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,24086,,,,97,,,,,,104,110,48,310,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-014,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,23441,,,,92,,,,,,97,100,50,318,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-015,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,22531,,,,108,,,,,,96,106,45,307,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-016,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,23284,,,,95,,,,,,98,104,46,309,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-017,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,22570,,,,88,,,,,,90,98,48,313,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-018,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,25431,,,,108,,,,,,108,111,49,324,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-019,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,25740,,,,129,,,,,,102,116,46,317,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-020,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,21907,,,,108,,,,,,95,93,47,314,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-021,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,22599,,,,87,,,,,,93,104,42,303,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-022,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,21933,,,,122,,,,,,88,100,42,296,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-023,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,23281,,,,116,,,,,,99,103,45,314,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-024,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,22862,,,,105,,,,,,97,99,46,306,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-025,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,24495,,,,111,,,,,,100,102,51,326,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-026,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,27800,,,,110,,,,,,110,108,50,313,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-027,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,25448,,,,120,,,,,,96,107,48,298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-028,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,23643,,,,102,,,,,,99,102,48,307,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-029,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,22594,,,,94,,,,,,94,95,43,312,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-030,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,24415,,,,94,,,,,,103,111,49,329,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-031,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,22820,,,,104,,,,,,88,98,45,300,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-032,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873,22703,,,,89,,,,,,90,104,44,303,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-033,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,22505,,,,105,,,,,,97,107,46,311,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-034,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,24053,,,,108,,,,,,100,108,48,322,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-035,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,23943,,,,99,,,,,,107,103,46,320,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-036,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,24124,,,,80,,,,,,98,105,49,326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-037,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,26845,,,,88,,,,,,106,118,50,322,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-038,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,26291,,,,113,,,,,,109,111,54,333,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-039,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,24794,,,,99,,,,,,97,116,49,320,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-040,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,22150,,,,103,,,,,,98,102,47,304,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-041,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,24374,,,,112,,,,,,107,103,49,323,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-042,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,24113,,,,105,,,,,,103,108,48,327,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-043,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866,23617,,,,98,,,,,,100,107,50,333,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-044,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,22307,,,,99,,,,,,93,123,47,314,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-045,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,25605,,,,100,,,,,,108,105,50,338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-046,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327,65412,,,,86,,,,,,18,250,12,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-047,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<LOD,4721,,,,16,,,,,,11,20,2,2,<LOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-048,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,18793,,,,56,,,,,,78,152,30,212,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-049,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,23725,,,,97,,,,,,96,115,49,321,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-050,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904,26042,,,,112,,,,,,105,118,51,318,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-051,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,26450,,,,112,,,,,,107,115,50,336,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-052,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,24027,,,,87,,,,,,101,108,48,327,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-053,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,23533,,,,89,,,,,,94,123,47,304,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-054,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817,25010,,,,115,,,,,,95,121,46,302,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-055,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,18687,,,,55,,,,,,78,153,32,207,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-056,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,24447,,,,108,,,,,,102,107,51,329,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-057,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,24367,,,,133,,,,,,102,116,47,326,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-058,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,22507,,,,70,,,,,,103,104,49,324,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-059,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,22485,,,,107,,,,,,93,98,47,305,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-060,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,24003,,,,101,,,,,,101,95,48,317,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-061,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832,22784,,,,108,,,,,,92,101,47,306,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-062,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,22916,,,,113,,,,,,103,107,45,317,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-063,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,23032,,,,94,,,,,,92,101,48,326,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-064,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,23989,,,,85,,,,,,103,110,45,324,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-065,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,24439,,,,96,,,,,,102,105,47,323,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-066,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,25359,,,,101,,,,,,107,104,53,328,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-067,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,23651,,,,88,,,,,,102,96,46,323,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-068,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868,23761,,,,112,,,,,,102,103,54,333,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-069,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,22670,,,,90,,,,,,98,96,46,322,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-070,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,27558,,,,132,,,,,,97,195,45,334,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-071,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,23101,,,,98,,,,,,95,110,43,298,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-072,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,23015,,,,102,,,,,,97,105,50,319,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mccoy2020,mccoy2020_TOSP-073,mccoy2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,24852,,,,102,,,,,,106,126,50,321,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
