Sample Information & archaeological provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMPLE IDENTIFICATION,,,,,INDIVIDUAL SAMPLE CONDITION AND PREPARATION,,,,,PETROGRAPHIC DESCRIPTION,,LOCATION,,,,,,,ARTEFACT IDENTIFICATION,,,,,ARCHAEOLOGICAL COLLECTION,,,,,SITE IDENTIFICATION,,,,,,
Citation code 1 [Data],Sample name,Pofatu ID,Sample category,Sample comment,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Petrography,Comments,Location 1,Location 2,Location 3,Location comment,Latitude,Longitude,Elevation,Citation code 2 [Artefact],Artefact name,Artefact category,Artefact description,Artefact comments,Collector,Fieldwork,Fieldwork date,Collection storage location,Collection comment,Citation 3 [Site],Site name,Site code,Site context,Site comments,Stratigraphic position,Stratigraphy comments
must match TAB 1 COL H,,RESERVED TO ADMIN,see drop-down list,,see drop-down list,see drop-down list,"e.g. crushed in agate mill, sieved at 500 microns",e.g. whole rock samples were dissolved in 0.1M HF + 5.0M HNO3,,,,Archipelago,Island name,Locality,,,,,must match TAB 1 COL K,,see drop-down list,see drop-down list,,,Survey OR Excavation,,,,must match TAB 1 COL N,,,see drop-down list,,"Level, Square, etc.",
Clark-2014-PNAS,554.0,Clark-2014-PNAS_554(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,APOLIMA,APOLIMA ISLAND,,-13.823773,-172.151305,,Clark-2014-PNAS,SU_A17-9,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,APOLIMA ISLAND,,,,SURFACE,
Clark-2014-PNAS,555.0,Clark-2014-PNAS_555(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,LALOMANGA,PROPER NAME: LALOMAUGA,-13.919239,-171.60232,,Clark-2014-PNAS,SU_A17-95,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,LALOMANGA,,,,SURFACE,
Clark-2014-PNAS,556.0,Clark-2014-PNAS_556(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,LALOMANGA,PROPER NAME: LALOMAUGA,-13.919239,-171.60232,,Clark-2014-PNAS,SU_A17-96,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,LALOMANGA,,,,SURFACE,
Clark-2014-PNAS,557.0,Clark-2014-PNAS_557(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,NA,,-13.93,-171.76,,Clark-2014-PNAS,VAI_A12-140,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,NA,,,,SURFACE,
Clark-2014-PNAS,558.0,Clark-2014-PNAS_558(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-181,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,559.0,Clark-2014-PNAS_559(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-183,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,560.0,Clark-2014-PNAS_560(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-184,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,561.0,Clark-2014-PNAS_561(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-185,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,562.0,Clark-2014-PNAS_562(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-186,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,563.0,Clark-2014-PNAS_563(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-187,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,564.0,Clark-2014-PNAS_564(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-190,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,565.0,Clark-2014-PNAS_565(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-191,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,566.0,Clark-2014-PNAS_566(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-192,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,567.0,Clark-2014-PNAS_567(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-194,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,568.0,Clark-2014-PNAS_568(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-195,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,569.0,Clark-2014-PNAS_569(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI_A12-198,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,570.0,Clark-2014-PNAS_570(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIVASE,,-13.845807,-171.749995,,Clark-2014-PNAS,VAI_A12-199,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAIVASE,,,,SURFACE,
Clark-2014-PNAS,571.0,Clark-2014-PNAS_571(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIVASE,,-13.845807,-171.749995,,Clark-2014-PNAS,VAI_A12-200,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAIVASE,,,,SURFACE,
Clark-2014-PNAS,572.0,Clark-2014-PNAS_572(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIVASE,,-13.845807,-171.749995,,Clark-2014-PNAS,VAI_A12-201,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAIVASE,,,,SURFACE,
Clark-2014-PNAS,573.0,Clark-2014-PNAS_573(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIVASE,,-13.845807,-171.749995,,Clark-2014-PNAS,VAI_A12-202,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAIVASE,,,,SURFACE,
Clark-2014-PNAS,574.0,Clark-2014-PNAS_574(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAITELE,,-13.831504,-171.808719,,Clark-2014-PNAS,VAI-A12-182,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAITELE,,,,SURFACE,
Clark-2014-PNAS,575.0,Clark-2014-PNAS_575(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FALEVAO,,-13.921338,-171.586145,,Clark-2014-PNAS,WS11_A14-11,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FALEVAO,,,,SURFACE,
Clark-2014-PNAS,576.0,Clark-2014-PNAS_576(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FALEVAO,,-13.921338,-171.586145,,Clark-2014-PNAS,WS12_A14-12,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FALEVAO,,,,SURFACE,
Clark-2014-PNAS,577.0,Clark-2014-PNAS_577(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FOLASA,,-13.901044,-171.586131,,Clark-2014-PNAS,WS14_A14-14,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FOLASA,,,,SURFACE,
Clark-2014-PNAS,578.0,Clark-2014-PNAS_578(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FALEVAO,,-13.921338,-171.586145,,Clark-2014-PNAS,WS15_A14-15,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FALEVAO,,,,SURFACE,
Clark-2014-PNAS,579.0,Clark-2014-PNAS_579(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FOLASA,,-13.901044,-171.586131,,Clark-2014-PNAS,WS16_A14-16,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FOLASA,,,,SURFACE,
Clark-2014-PNAS,580.0,Clark-2014-PNAS_580(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FOLASA,,-13.901044,-171.586131,,Clark-2014-PNAS,WS17_A14-17,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FOLASA,,,,SURFACE,
Clark-2014-PNAS,581.0,Clark-2014-PNAS_581(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,FALEVAO,,-13.921338,-171.586145,,Clark-2014-PNAS,WS18_A14-18,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,FALEVAO,,,,SURFACE,
Clark-2014-PNAS,582.0,Clark-2014-PNAS_582(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIVASE,,-13.845807,-171.749995,,Clark-2014-PNAS,WS2_A14-2,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,VAIVASE,,,,SURFACE,
Clark-2014-PNAS,583.0,Clark-2014-PNAS_583(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,TUIALEMU,,-13.93,-171.76,,Clark-2014-PNAS,WS26_A14-21,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,TUIALEMU,,,,SURFACE,
Clark-2014-PNAS,584.0,Clark-2014-PNAS_584(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,SALELESI,,-13.885889,-171.623193,,Clark-2014-PNAS,WS29_A14-22,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,SALELESI,,,,SURFACE,
Clark-2014-PNAS,585.0,Clark-2014-PNAS_585(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,LANA,,-13.93,-171.76,,Clark-2014-PNAS,WS41_A14-33,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,LANA,,,,SURFACE,
Clark-2014-PNAS,586.0,Clark-2014-PNAS_586(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,SALEAPAGA,,-14.039689,-171.483595,,Clark-2014-PNAS,WS42_A14-35,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,SALEAPAGA,,,,SURFACE,
Clark-2014-PNAS,587.0,Clark-2014-PNAS_587(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,SA'ANAPU,,-13.993622,-171.877278,,Clark-2014-PNAS,WS43_A14-34,ADZE,NA,,,SURVEY,,,,Clark-2014-PNAS,SA'ANAPU,,,,SURFACE,
Clark-2014-PNAS,621.0,Clark-2014-PNAS_621(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,ALEISA,,-13.86196,-171.85738,,Clark-2014-PNAS,SAMOA_UPO_ALEISA_01,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,ALEISA,,,,SURFACE,
Clark-2014-PNAS,622.0,Clark-2014-PNAS_622(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,ALEISA,,-13.86196,-171.85738,,Clark-2014-PNAS,SAMOA_UPO_ALEISA_02,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,ALEISA,,,,SURFACE,
Clark-2014-PNAS,623.0,Clark-2014-PNAS_623(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,MALAEFONO,,-13.82088,-171.89633,,Clark-2014-PNAS,SAMOA_UPO_MALAEFAO_01,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,MALAEFAO,,,,SURFACE,
Clark-2014-PNAS,624.0,Clark-2014-PNAS_624(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,MALAEFONO,,-13.82088,-171.89633,,Clark-2014-PNAS,SAMOA_UPO_MALAEFAO_02,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,MALAEFAO,,,,SURFACE,
Clark-2014-PNAS,625.0,Clark-2014-PNAS_625(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,NA,MULIFANUA AREA,-13.827088,-172.026071,,Clark-2014-PNAS,SAMOA_UPO_MF_AG-AREA,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NA,,,,SURFACE,
Clark-2014-PNAS,626.0,Clark-2014-PNAS_626(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIELE,FAGALI'I STREAM,-13.85116,-171.73523,,Clark-2014-PNAS,SAMOA_UPO_VAIELE_01,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NA,,,,SURFACE,
Clark-2014-PNAS,627.0,Clark-2014-PNAS_627(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,_'UPOLU,VAIELE,FAGALI'I STREAM,-13.85116,-171.73523,,Clark-2014-PNAS,SAMOA_UPO_VAIELE_02,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NA,,,,SURFACE,
Clark-2014-PNAS,628.0,Clark-2014-PNAS_628(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,LAPAHA,APONIMA,-21.179897,-175.112419,<10,Clark-2014-PNAS,TONGA-LAP_APO_B34,COBBLE (KILIKILI),NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,LAPAHA,,,,NA,
Clark-2014-PNAS,630.0,Clark-2014-PNAS_630(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,LAPAHA,J06,-21.179897,-175.112419,<10,Clark-2014-PNAS,TONGA_LAP_SURFACE_BWCHURCH,FLAKE,NA,,G CLARK,SURVEY,,,,Clark-2014-PNAS,LAPAHA,,,,SURFACE,
Clark-2014-PNAS,631.0,Clark-2014-PNAS_631(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,TO2,NUKULEKA,-21.154458,-175.12541,<10,Clark-2014-PNAS,TONGA_NUK_TO.2_SURFACE,FLAKE,NA,,"J POULSEN, G CLARK",SURVEY,,,,Clark-2014-PNAS,TO2,,,,SURFACE,
Clark-2014-PNAS,632.0,Clark-2014-PNAS_632(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,TALASIU,AREA 1,-21.174099,-175.114695,<10,Clark-2014-PNAS,TONGA_TAL_SURFACE_01,ADZE FLAKE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,TALASIU,,,,0-15CM,
Clark-2014-PNAS,633.0,Clark-2014-PNAS_633(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,LUTUNUPULE,,-13.247164,-176.178681,,Clark-2014-PNAS,UVEA_ALE_LUTUNIPULE-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,LUTUNUPULE,,,,SURFACE,
Clark-2014-PNAS,634.0,Clark-2014-PNAS_634(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,NUKUFETAU,,-13.357828,-176.193247,,Clark-2014-PNAS,UVEA_NUK_SW-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NUKUFETAU,,,,SURFACE,
Clark-2014-PNAS,635.0,Clark-2014-PNAS_635(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,UTULEVE,,-13.301411,-176.247881,,Clark-2014-PNAS,UVEA_UTU_LAPITA-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,UTULEVE,,,,SURFACE,
Clark-2014-PNAS,636.0,Clark-2014-PNAS_636(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,UTULOKO,,-13.306272,-176.181344,,Clark-2014-PNAS,UVEA_UTU_LOMIPQUARRY-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,UTULOKO,,,,SURFACE,
Clark-2014-PNAS,637.0,Clark-2014-PNAS_637(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,NUKUFETAU,,-13.357706,-176.193602,,Clark-2014-PNAS,UVEA-NUK_NBEACH-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NUKUFETAU,,,,SURFACE,
Clark-2014-PNAS,638.0,Clark-2014-PNAS_638(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,NUKUFETAU,,-13.357706,-176.193602,,Clark-2014-PNAS,UVEA-NUK_TOP-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NUKUFETAU,,,,SURFACE,
Clark-2014-PNAS,639.0,Clark-2014-PNAS_639(a),SOURCE,,Whole rock,Sample surface,,,,,,_'UVEA,_'UVEA,KOLONUI,,-13.336697,-176.208767,,Clark-2014-PNAS,UVEA-TAL-KOLONUI-CLARK,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,KOLONUI,,,,SURFACE,
Clark-2014-PNAS,663.0,Clark-2014-PNAS_663(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PULEMELEI,MOUND,-13.735281,-172.324397,200.0,Clark-2014-PNAS,SAMOA_PULEMELEI_PLATFORM,NATURAL PEBBLE,NA,,,SURVEY,,,,Clark-2014-PNAS,PULEMELEI,,,,NA,
Clark-2014-PNAS,664.0,Clark-2014-PNAS_664(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PULEMELEI,MOUND,-13.735281,-172.324397,200.0,Clark-2014-PNAS,SAMOA_PULEMELEI_PLATFORM_BUILDING-STONE,NATURAL PEBBLE,NA,,,SURVEY,,,,Clark-2014-PNAS,PULEMELEI,,,,NA,
Clark-2014-PNAS,665.0,Clark-2014-PNAS_665(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PULEMELEI,MOUND,-13.735281,-172.324397,200.0,Clark-2014-PNAS,SAMOA_PULEMELEI_PLATFORM_PAVING,PAVING STONE,NA,,,EXCAVATION,,,,Clark-2014-PNAS,PULEMELEI,,,,NA,
Clark-2014-PNAS,666.0,Clark-2014-PNAS_666(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PULEMELEI,MOUND,-13.735281,-172.324397,200.0,Clark-2014-PNAS,SAMOA_PULEMELEI_PLATFORM_PAVING_60CM_1,PAVING STONE,NA,,,EXCAVATION,,,,Clark-2014-PNAS,PULEMELEI,,,,NA,
Clark-2014-PNAS,667.0,Clark-2014-PNAS_667(a),ARTEFACT,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PULEMELEI,MOUND,-13.735281,-172.324397,200.0,Clark-2014-PNAS,SAMOA_PULEMELEI_PLATFORM_PAVING_60CM_2,PAVING STONE,NA,,,EXCAVATION,,,,Clark-2014-PNAS,PULEMELEI,,,,NA,
Clark-2014-PNAS,668.0,Clark-2014-PNAS_668(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,NA,RECENT LAVA FIELD,-13.462264,-172.318889,,Clark-2014-PNAS,SAMOA_SAVAII_LAVAFIELD,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NA,,,,SURFACE,
Clark-2014-PNAS,669.0,Clark-2014-PNAS_669(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,LETUI,,-13.475953,-172.461208,,Clark-2014-PNAS,SAMOA_SAVAII_LETUI_5,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,LETUI,,,,SURFACE,
Clark-2014-PNAS,670.0,Clark-2014-PNAS_670(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,MATAVA,,-13.52725,-172.397628,,Clark-2014-PNAS,SAMOA_SAVAII_MATAVA,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,MATAVA,,,,SURFACE,
Clark-2014-PNAS,671.0,Clark-2014-PNAS_671(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,NA,MODERN QUARRY,-13.553503,-172.237953,,Clark-2014-PNAS,SAMOA_SAVAII_MOD.QUARRY_2,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,NA,,,,SURFACE,
Clark-2014-PNAS,672.0,Clark-2014-PNAS_672(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PAPALAULE,,-13.578444,-172.222406,,Clark-2014-PNAS,SAMOA_SAVAII_PAPALAULE_1,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,PAPALAULE,,,,SURFACE,
Clark-2014-PNAS,673.0,Clark-2014-PNAS_673(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,PULEMELEI,STREAM PEBBLE,-13.735719,-172.323536,200.0,Clark-2014-PNAS,SAMOA_SAVAII_PULEMELEI_STREAMPEBBLES,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,PULEMELEI,,,,SURFACE,
Clark-2014-PNAS,674.0,Clark-2014-PNAS_674(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,NA,ROADSIDE,-13.519203,-172.263081,<10,Clark-2014-PNAS,SAMOA_SAVAII_ROADSIDE_3,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,ROADSIDE,,,,SURFACE,
Clark-2014-PNAS,675.0,Clark-2014-PNAS_675(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,SILI,,-13.756058,-172.378134,,Clark-2014-PNAS,SAMOA_SAVAII_SILI,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,SILI,,,,SURFACE,
Clark-2014-PNAS,676.0,Clark-2014-PNAS_676(a),SOURCE,,Whole rock,Sample surface,,,,,,SAMOA,SAVAI'I,VAI'A'ATA,,-13.621758,-172.262075,,Clark-2014-PNAS,SAMOA_SAVAII_VIAATA_ROAD_7,GEOLOGICAL,NA,,,SURVEY,,,,Clark-2014-PNAS,VAI'A'ATA,,,,SURFACE,
Clark-2014-PNAS,678.0,Clark-2014-PNAS_678(a),ARTEFACT,,Whole rock,Sample surface,,,,,See table S2 in Clark-2014-PNAS,TONGA,TONGATAPU,LAPAHA,J20,-21.179897,-175.112419,<10,Clark-2014-PNAS,GC6WR-CLARK,FLAKE,NA,,G CLARK,SURVEY,,,,Clark-2014-PNAS,LAPAHA,,,,SURFACE,
Clark-2014-PNAS,680.0,Clark-2014-PNAS_680(a),ARTEFACT,,Whole rock,Sample surface,,,,,See table S2 in Clark-2014-PNAS,TONGA,TONGATAPU,LAPAHA,J21,-21.179897,-175.112419,<10,Clark-2014-PNAS,GC11WR-CLARK,ADZE FLAKE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,LAPAHA,,,,"TP1, MIDLAYER",
Clark-2014-PNAS,681.0,Clark-2014-PNAS_681(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,LAPAHA,J03,-21.179897,-175.112419,<10,Clark-2014-PNAS,GC19WR-CLARK,FLAKE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,LAPAHA,,,,"TP2, 159CM",
Clark-2014-PNAS,683.0,Clark-2014-PNAS_683(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,LAPAHA,J22,-21.179897,-175.112419,<10,Clark-2014-PNAS,GC174WR-CLARK,ADZE FLAKE,NA,,G CLARK,SURVEY,,,,Clark-2014-PNAS,LAPAHA,,,,SURFACE,
Clark-2014-PNAS,685.0,Clark-2014-PNAS_685(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,TALASIU,AREA 1,-21.174099,-175.114695,<10,Clark-2014-PNAS,GC188WR-CLARK,ADZE FLAKE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,TALASIU,,,,BURIAL ZONE,
Clark-2014-PNAS,688.0,Clark-2014-PNAS_688(a),ARTEFACT,,Whole rock,Sample surface,,,,,See table S2 in Clark-2014-PNAS,TONGA,TONGATAPU,LAPAHA,LAKAFUE,-21.179897,-175.112419,<10,Clark-2014-PNAS,T102-CLARK,ADZE FLAKE,NA,,G CLARK,SURVEY,,,,Clark-2014-PNAS,LAPAHA,,,,SURFACE,
Clark-2014-PNAS,690.0,Clark-2014-PNAS_690(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,TALASIU,AREA 1,-21.174099,-175.114695,<10,Clark-2014-PNAS,T4WR-CLARK,HAMMERSTONE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,TALASIU,,,,0-10 CM,
Clark-2014-PNAS,692.0,Clark-2014-PNAS_692(a),ARTEFACT,,Whole rock,Sample surface,,,,,See table S2 in Clark-2014-PNAS,TONGA,TONGATAPU,LAPAHA,J20,-21.179897,-175.112419,<10,Clark-2014-PNAS,T15WR-CLARK,ADZE FLAKE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,LAPAHA,,,,"TP4, 20CM",
Clark-2014-PNAS,694.0,Clark-2014-PNAS_694(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,TALASIU,AREA 1,-21.174099,-175.114695,<10,Clark-2014-PNAS,T16WR-CLARK,ADZE FLAKE,NA,,G CLARK,EXCAVATION,,,,Clark-2014-PNAS,TALASIU,,,,CREMATION ZONE,
Clark-2014-PNAS,695.0,Clark-2014-PNAS_695(a),ARTEFACT,,Whole rock,Sample surface,,,,,,TONGA,TONGATAPU,TO6,TUFU MAHINA,-21.162438,-175.228952,<10,Clark-2014-PNAS,TO6-20WR,ADZE,NA,,POULSEN,EXCAVATION,,,,Poulsen-1987-Tonga,TO6,,,,"HORIZON IB, LAYER 8 (BOTTOM SPIT)",
